id,rate_unemployment,percent_college,percent_married,median_income,act_average,percent_lunch,school_year,state,zip_code,school_type,school_level,charter,income_k,act_vs_median
250007901842,0.0399652476107732,0.513389441469013,0.594339622641509,37778.0,22.1306471306471,0.460122699386503,2016-2017,MA,1220,Regular School,Other,Yes,37.778,1.7306471306471032
250008001843,0.0381727158948686,0.701840490797546,0.653789004457652,63621.0,20.3235653235653,0.69811320754717,2016-2017,MA,2136,Regular School,Other,Yes,63.621,-0.07643467643469748
250008201845,0.203970416504476,0.352276867030965,0.465761511216057,36934.0,21.7643467643468,0.685159500693481,2016-2017,MA,1902,Regular School,Other,Yes,36.934,1.3643467643468021
250008401847,0.15012853470437,0.554039874081847,0.15,41659.0,21.5445665445665,0.37027027027027,2016-2017,MA,1970,Regular School,Other,Yes,41.659,1.1445665445665014
250008501984,0.0933786078098472,0.837471783295711,0.752631578947368,94141.0,28.4065934065934,0.0351053159478435,2016-2017,MA,1752,Regular School,Other,Yes,94.141,8.006593406593403
250008601996,0.0642023346303502,0.934505494505494,0.64622641509434,83980.0,20.030525030525,0.408488063660477,2016-2017,MA,2141,Regular School,Other,Yes,83.98,-0.36947496947500014
250009002112,0.0780487804878049,0.450762257931603,0.559447004608295,50829.0,16.050061050061,0.797927461139896,2016-2017,MA,2150,Regular School,High,Yes,50.829,-4.349938949938998
250051802632,0.0633557046979866,0.478832500657376,0.746461538461539,45871.0,22.3504273504273,0.448467966573816,2016-2017,MA,2149,Regular School,Other,Yes,45.871,1.9504273504273009
250051902629,0.155826558265583,0.226680562793121,0.280193236714976,26492.0,19.3467643467643,0.568862275449102,2016-2017,MA,2746,Regular School,Other,Yes,26.492,-1.0532356532356992
250052202680,0.0606991932385709,0.599661016949153,0.667567567567568,62308.0,19.9328449328449,0.563739376770538,2016-2017,MA,1022,Regular School,Other,Yes,62.308,-0.46715506715509747
250052602703,0.0783561643835616,0.831225948323255,0.668571428571429,95085.0,16.3675213675214,0.756172839506173,2016-2017,MA,2135,Regular School,Other,Yes,95.085,-4.032478632478597
250054102728,0.0654468684025334,0.621310966138552,0.770408163265306,80536.0,22.6434676434676,0.104931794333683,2016-2017,MA,2726,Regular School,High,No,80.536,2.2434676434676
250054202738,0.108675153229609,0.673869007427414,0.615579480683977,67110.0,22.1550671550672,0.326153846153846,2016-2017,MA,1432,Regular School,High,No,67.11,1.7550671550672021
250165000001,0.0925131139723414,0.704476314645806,0.82311320754717,63003.0,21.031746031746,0.16304347826087,2016-2017,MA,2351,Regular School,High,No,63.003,0.6317460317460011
250171000012,0.0406141654284299,0.925705794947994,0.883008356545961,130134.0,27.3076923076923,0.0357142857142857,2016-2017,MA,1720,Regular School,High,No,130.134,6.907692307692301
250178000021,0.139653414882773,0.5004500450045,0.576407506702413,44125.0,20.1282051282051,0.333333333333333,2016-2017,MA,1225,Regular School,Other,No,44.125,-0.27179487179489925
250180000024,0.0702278670153157,0.532780979827089,0.624687239366138,46442.0,21.5445665445665,0.227131782945736,2016-2017,MA,1001,Regular School,High,No,46.442,1.1445665445665014
250186000034,0.0779522978475858,0.750138966092273,0.767343485617597,77321.0,23.5225885225885,0.174726989079563,2016-2017,MA,1913,Regular School,High,No,77.321,3.122588522588501
250195000045,0.0754087420754087,0.854068396226415,0.818671454219031,90739.0,25.1343101343101,0.0511395219566426,2016-2017,MA,1810,Regular School,High,No,90.739,4.7343101343101
250198000053,0.076662908680947,0.897687280040221,0.876993166287016,89315.0,25.2808302808303,0.0987341772151899,2016-2017,MA,2476,Regular School,High,No,89.315,4.880830280830303
250204000069,0.0736747529200359,0.699064890903939,0.967623252391464,85662.0,22.1306471306471,0.174165457184325,2016-2017,MA,1430,Regular School,High,No,85.662,1.7306471306471032
250210000070,0.0559183673469388,0.83781613809715,0.881336405529954,113818.0,24.4749694749695,0.107046070460705,2016-2017,MA,1721,Regular School,High,No,113.818,4.074969474969503
250216000074,0.109253065774805,0.582807187955318,0.830128205128205,65224.0,20.4456654456654,0.44973544973545,2016-2017,MA,1331,Regular School,High,No,65.224,0.04566544566540287
250219000084,0.130784708249497,0.483539094650206,0.563218390804598,56402.0,20.8852258852259,0.321090047393365,2016-2017,MA,2703,Regular School,High,No,56.402,0.48522588522590127
250222000100,0.0645385149201943,0.660550458715596,0.875,73550.0,21.7399267399267,0.150943396226415,2016-2017,MA,1501,Regular School,High,No,73.55,1.3399267399267032
250225001295,0.128257328990228,0.610362257792755,0.723130841121495,78750.0,19.9328449328449,0.244117647058824,2016-2017,MA,2322,Regular School,High,No,78.75,-0.46715506715509747
250231000116,0.0685339690107271,0.620354488279017,0.741830065359477,64750.0,22.008547008547,0.266281512605042,2016-2017,MA,2601,Regular School,High,No,64.75,1.6085470085470028
250240000128,0.075036075036075,0.879772961816305,0.851501668520578,129500.0,25.01221001221,0.0942350332594235,2016-2017,MA,1730,Regular School,High,No,129.5,4.612210012210003
250243000134,0.0643549808992066,0.765417867435158,0.879948914431673,97823.0,22.6434676434676,0.122476446837147,2016-2017,MA,1007,Regular School,High,No,97.823,2.2434676434676
250246000139,0.0647425897035881,0.559246309246309,0.833419823559938,88198.0,21.1294261294261,0.1984,2016-2017,MA,2019,Regular School,High,No,88.198,0.729426129426102
250249000143,0.0536951501154734,0.943757030371204,0.858040201005025,162786.0,26.3308913308913,0.0650887573964497,2016-2017,MA,2478,Regular School,High,No,162.786,5.930891330891303
250253000154,0.0645342312008979,0.620299689001979,0.641325536062378,52026.0,23.1074481074481,0.130742049469965,2016-2017,MA,1230,Regular School,High,No,52.026,2.7074481074481014
250258000160,0.0332491582491583,0.791204437400951,0.788211788211788,102422.0,22.9365079365079,0.105166051660517,2016-2017,MA,1505,Regular School,Other,No,102.422,2.5365079365079026
250264000164,0.0922727272727273,0.67338543809132,0.469255663430421,55242.0,22.1062271062271,0.16191904047976,2016-2017,MA,1915,Regular School,High,No,55.242,1.7062271062271002
250267000177,0.0928749653451622,0.641883200411628,0.960635359116022,96150.0,22.1794871794872,0.0875816993464052,2016-2017,MA,1821,Regular School,High,No,96.15,1.7794871794872016
250271500192,0.0836363636363636,0.648052557484749,0.729537366548043,72389.0,22.1306471306471,0.219512195121951,2016-2017,MA,1504,Regular School,High,No,72.389,1.7306471306471032
250279000203,0.120016273393002,0.841140529531568,0.127659574468085,33359.0,28.4798534798535,0.284153005464481,2016-2017,MA,2115,Regular School,High,No,33.359,8.0798534798535
250279000204,0.198027937551356,0.467792370231395,0.127882599580713,26276.0,23.5225885225885,0.531675547661338,2016-2017,MA,2121,Regular School,High,No,26.276,3.122588522588501
250279000205,0.230350963914978,0.516509433962264,0.218604651162791,16832.0,21.8620268620269,0.708795269770879,2016-2017,MA,2120,Regular School,High,No,16.832,1.462026862026903
250279000208,0.0684410646387833,0.806104129263914,0.715736040609137,53796.0,16.050061050061,0.851365015166835,2016-2017,MA,2135,Regular School,High,No,53.796,-4.349938949938998
250279000215,0.0412482065997131,0.855352303523035,0.742177722152691,116830.0,16.2210012210012,0.854545454545454,2016-2017,MA,2129,Regular School,High,No,116.83,-4.1789987789988
250279000217,0.0276941601444913,0.955151515151515,1.0,111923.0,16.025641025641,-0.0226700251889169,2016-2017,MA,2116,Regular School,High,No,111.923,-4.374358974358998
250279000226,0.100492325514046,0.296498277841561,0.55820348304308,52448.0,16.978021978022,0.725418790968682,2016-2017,MA,2128,Regular School,High,No,52.448,-3.421978021977999
250279000261,0.235023041474654,0.334097859327217,0.363095238095238,23067.0,14.1452991452991,0.76865671641791,2016-2017,MA,2121,Regular School,High,No,23.067,-6.254700854700898
250279000327,0.0954645208485735,0.750640790919077,0.412151067323481,54513.0,14.2673992673993,0.848993288590604,2016-2017,MA,2130,Regular School,High,No,54.513,-6.132600732600698
250279000837,0.0511934673366834,0.770574304322084,0.620029455081001,76375.0,14.95115995116,0.897142857142857,2016-2017,MA,2130,Regular School,High,No,76.375,-5.448840048839999
250279001296,0.0649578651685393,0.902565768106528,0.50281425891182,122540.0,17.5152625152625,0.860369609856263,2016-2017,MA,2116,Regular School,Other,No,122.54,-2.8847374847374994
250279001692,0.0715883668903803,0.557172557172557,0.392529950669486,50703.0,17.1001221001221,0.831094049904031,2016-2017,MA,2136,Regular School,High,No,50.703,-3.299877899877899
250279001898,0.0424168446750076,0.86015756893641,0.850459482038429,80923.0,16.4896214896215,0.766336633663366,2016-2017,MA,2132,Regular School,High,No,80.923,-3.9103785103785
250279001902,0.141156462585034,0.331930562861652,0.369782971619366,47571.0,13.7789987789988,0.816753926701571,2016-2017,MA,2122,Regular School,High,No,47.571,-6.621001221001199
250279002015,0.161254199328108,0.615429573348919,0.358342665173572,48320.0,13.8522588522589,0.765217391304348,2016-2017,MA,2124,Regular School,High,No,48.32,-6.547741147741098
250279002016,0.0783561643835616,0.831225948323255,0.668571428571429,95085.0,15.2686202686203,0.827272727272727,2016-2017,MA,2127,Regular School,High,No,95.085,-5.131379731379699
250279002674,0.0242395437262357,0.826799007444169,0.662790697674419,65446.0,18.4920634920635,0.681159420289855,2016-2017,MA,2135,Regular School,High,No,65.446,-1.9079365079364976
250279002676,0.137476459510358,0.463493199713672,0.331863285556781,52485.0,16.6361416361416,0.781407035175879,2016-2017,MA,2125,Regular School,High,No,52.485,-3.7638583638584002
250279002725,0.161254199328108,0.615429573348919,0.358342665173572,48320.0,14.9267399267399,0.861083743842365,2016-2017,MA,2124,Regular School,Other,No,48.32,-5.473260073260098
250279002729,0.0424168446750076,0.86015756893641,0.850459482038429,80923.0,15.1709401709402,0.810457516339869,2016-2017,MA,2132,Regular School,High,No,80.923,-5.229059829059798
250282000348,0.0649706457925636,0.795371050698016,0.66384778012685,79226.0,21.031746031746,0.189075630252101,2016-2017,MA,2532,Regular School,High,No,79.226,0.6317460317460011
250294000361,0.0585825481360098,0.694977541853818,0.644772117962466,93284.0,23.009768009768,0.16482878699942,2016-2017,MA,2184,Regular School,High,No,93.284,2.6097680097680005
250303000380,0.110018438844499,0.601769911504425,1.0,42981.0,22.1550671550672,0.150390625,2016-2017,MA,2324,Regular School,High,No,42.981,1.7550671550672021
250309000385,0.0896805896805897,0.597473684210526,0.657170923379175,74396.0,18.1013431013431,0.723830197780994,2016-2017,MA,2301,Regular School,High,No,74.396,-2.2986568986568976
250309002652,0.465709728867624,0.307777777777778,0.207606973058637,12490.0,15.6105006105006,0.654639175257732,2016-2017,MA,2301,Regular School,High,No,12.49,-4.789499389499399
250315000415,0.0580310880829016,0.979089219330855,0.830792682926829,137688.0,26.3553113553114,0.124454148471616,2016-2017,MA,2445,Regular School,High,No,137.688,5.955311355311402
250324000426,0.0643335048893464,0.812770043206913,0.70961145194274,99926.0,23.3760683760684,0.0969162995594714,2016-2017,MA,1803,Regular School,High,No,99.926,2.976068376068401
250327000436,0.0763478945297127,0.932944606413994,0.633466135458167,51955.0,23.2051282051282,0.396898334290638,2016-2017,MA,2138,Regular School,High,No,51.955,2.8051282051282023
250330000451,0.0805053257369334,0.868302566411526,0.694414019715225,70698.0,22.960927960928,0.126611957796014,2016-2017,MA,2021,Regular School,High,No,70.698,2.5609279609280016
250336002662,0.0545132743362832,0.568917018284107,0.826048171275647,64339.0,22.1306471306471,0.205747126436782,2016-2017,MA,2330,Regular School,Other,No,64.339,1.7306471306471032
250339000467,0.10507355148604,0.668038812114084,0.767337807606264,47500.0,22.4481074481074,0.207815275310835,2016-2017,MA,1226,Regular School,High,No,47.5,2.0481074481074018
250351000475,0.0692989524576954,0.684704184704185,0.859130434782609,77120.0,23.3272283272283,0.0679365079365079,2016-2017,MA,1863,Regular School,High,No,77.12,2.9272283272283026
250354000482,0.126682986536108,0.187757504414361,0.497167138810198,38429.0,18.3455433455433,0.639914772727273,2016-2017,MA,2150,Regular School,High,No,38.429,-2.054456654456697
250366000495,0.087256027554535,0.409797822706065,0.700168918918919,58552.0,20.3724053724054,0.421787709497207,2016-2017,MA,1020,Regular School,High,No,58.552,-0.027594627594599075
250366000496,0.105905319668131,0.625181598062954,0.407069555302166,40202.0,20.8363858363858,0.488614800759013,2016-2017,MA,1020,Regular School,High,No,40.202,0.43638583638580286
250375000513,0.0749214894571557,0.687085360459973,0.814733770970095,75546.0,20.4212454212454,0.392703862660944,2016-2017,MA,1510,Regular School,High,No,75.546,0.021245421245399854
250378000518,0.0605499735589635,0.896097677759157,0.909452296819788,117679.0,23.7423687423687,0.0305732484076433,2016-2017,MA,2025,Regular School,Other,No,117.679,3.342368742368702
250387000527,0.0440722785368004,0.905289492494639,0.91210277214334,130060.0,25.6471306471306,0.0342019543973941,2016-2017,MA,1742,Regular School,High,No,130.06,5.2471306471306
250399000529,0.12187673514714,0.788659793814433,0.884588804422944,93984.0,22.5457875457875,0.144774688398849,2016-2017,MA,1923,Regular School,High,No,93.984,2.1457875457875026
250402000540,0.0600324499729584,0.633620689655172,0.765811965811966,77917.0,22.0818070818071,0.138738738738739,2016-2017,MA,2748,Regular School,High,No,77.917,1.6818070818071007
250405000548,0.048271922307912,0.863636363636364,0.87148288973384,89853.0,21.3003663003663,0.284224250325945,2016-2017,MA,2026,Regular School,High,No,89.853,0.9003663003663007
250414000558,0.072463768115942,0.73175890024674,0.843896713615023,54077.0,20.5433455433455,0.277605779153767,2016-2017,MA,2664,Regular School,High,No,54.077,0.1433455433455002
250420000568,0.0884210526315789,0.686965811965812,0.806081468732071,85326.0,22.008547008547,0.113467656415695,2016-2017,MA,2764,Regular School,High,No,85.326,1.6085470085470028
250423000570,0.0812236286919831,0.696505608283003,0.683587140439932,84616.0,21.3003663003663,0.153577661431065,2016-2017,MA,1516,Regular School,High,No,84.616,0.9003663003663007
250429000574,0.041958041958042,0.891413297694621,0.929920780012188,130870.0,27.2832722832723,0.0327102803738318,2016-2017,MA,2030,Regular School,High,No,130.87,6.8832722832723015
250432000579,0.067334167709637,0.520867719877387,0.664955070603338,73022.0,21.8131868131868,0.147058823529412,2016-2017,MA,1826,Regular School,High,No,73.022,1.413186813186801
250436000591,0.0788521823004582,0.687343043696635,0.621563342318059,71735.0,22.1062271062271,0.150090415913201,2016-2017,MA,1571,Regular School,High,No,71.735,1.7062271062271002
250441000594,0.0703156212544946,0.907309721175584,0.970034843205575,120750.0,24.3772893772894,0.0491803278688525,2016-2017,MA,2332,Regular School,High,No,120.75,3.9772893772894022
250444000597,0.110018438844499,0.601769911504425,1.0,42981.0,22.008547008547,0.121852970795569,2016-2017,MA,2333,Regular School,High,No,42.981,1.6085470085470028
250450000603,0.070984266373948,0.677667766776678,0.672164948453608,75299.0,22.7655677655678,0.12630359212051,2016-2017,MA,1028,Regular School,High,No,75.299,2.3655677655678
250456000610,0.126388888888889,0.640802675585284,0.605405405405405,56490.0,23.0586080586081,0.125742574257426,2016-2017,MA,2651,Regular School,High,No,56.49,2.6586080586081025
250459000612,0.0973913043478261,0.686609686609687,0.785283474065139,49081.0,22.0818070818071,0.254945054945055,2016-2017,MA,1027,Regular School,High,No,49.081,1.6818070818071007
250462000623,0.0682196339434276,0.837745098039216,0.846327683615819,79722.0,23.0586080586081,0.0945829750644884,2016-2017,MA,2356,Regular School,High,No,79.722,2.6586080586081025
250477000634,0.118599562363239,0.37147665124106,0.430167597765363,49353.0,17.8327228327228,0.665668662674651,2016-2017,MA,2149,Regular School,High,No,49.353,-2.5672771672771972
250480000642,0.0618872549019608,0.643644805571677,0.822185970636215,60153.0,22.4725274725275,0.236476043276662,2016-2017,MA,2719,Regular School,High,No,60.153,2.0725274725275007
250483000649,0.109993293091885,0.582292849035187,0.419405320813772,41958.0,19.2979242979243,0.619174434087883,2016-2017,MA,2720,Regular School,High,No,41.958,-1.1020757020756982
250486000686,0.0768044417026527,0.66705710102489,0.812912692589875,70130.0,22.2771672771673,0.247374562427071,2016-2017,MA,2540,Regular School,High,No,70.13,1.8771672771673025
250489000697,0.140934844192635,0.650773195876289,0.814868804664723,83582.0,17.002442002442,0.697132616487455,2016-2017,MA,1420,Regular School,High,No,83.582,-3.3975579975579997
250495000708,0.0479432624113475,0.743969298245614,0.823431426985008,85523.0,22.8144078144078,0.127485380116959,2016-2017,MA,2035,Regular School,High,No,85.523,2.4144078144078023
250498002573,0.0485516115871073,0.653002517080187,0.862068965517241,74741.0,23.1562881562882,0.223605577689243,2016-2017,MA,1701,Regular School,High,No,74.741,2.7562881562882
250501000737,0.103911980440098,0.821333333333333,0.805283018867925,90606.0,23.8156288156288,0.0754138565297364,2016-2017,MA,2038,Regular School,High,No,90.606,3.4156288156288
250507000746,0.0351694915254237,0.717991631799163,0.968224299065421,109063.0,22.4725274725275,0.103321033210332,2016-2017,MA,2347,Regular School,High,No,109.063,2.0725274725275007
250510000749,0.0352544451256898,0.799772036474164,0.843971631205674,59778.0,23.009768009768,0.182552504038772,2016-2017,MA,1373,Regular School,High,No,59.778,2.6097680097680005
250513000751,0.101359223300971,0.47161451121573,0.626373626373626,54643.0,21.007326007326,0.428063943161634,2016-2017,MA,1440,Regular School,High,No,54.643,0.6073260073260016
250516000758,0.0393700787401575,0.596136962247586,0.78781512605042,52275.0,21.9108669108669,0.216312056737589,2016-2017,MA,1050,Regular School,High,No,52.275,1.510866910866902
250522000764,0.0524906266738083,0.837221095334686,0.9474216380182,100260.0,23.1318681318681,0.0614250614250614,2016-2017,MA,1833,Regular School,High,No,100.26,2.731868131868101
250527000768,0.159181636726547,0.542268041237113,0.513457556935818,39080.0,20.7875457875458,0.405204460966543,2016-2017,MA,1351,Regular School,High,No,39.08,0.3875457875458004
250528000774,0.0725388601036269,0.725906277630416,0.735135135135135,44360.0,21.3492063492064,0.312299465240642,2016-2017,MA,1930,Regular School,High,No,44.36,0.9492063492064027
250537000786,0.050174520069808,0.851273623664749,0.865638766519824,105391.0,23.3028083028083,0.0951760104302477,2016-2017,MA,1519,Regular School,High,No,105.391,2.902808302808303
250540000790,0.0375375375375375,0.637907041469524,0.702363367799114,78261.0,22.6923076923077,0.215811965811966,2016-2017,MA,1033,Regular School,High,No,78.261,2.292307692307702
250549000801,0.0685966016362492,0.591463414634146,0.765822784810127,53171.0,22.8876678876679,0.488752556237219,2016-2017,MA,1301,Regular School,High,No,53.171,2.4876678876679
250550000807,0.0557664233576642,0.871428571428571,0.862507571168988,118005.0,24.3772893772894,0.0229885057471264,2016-2017,MA,1450,Regular School,High,No,118.005,3.9772893772894022
250558000813,0.0329067641681901,0.811785714285714,0.765196662693683,74737.0,22.1550671550672,0.148014440433213,2016-2017,MA,1035,Regular School,High,No,74.737,1.7550671550672021
250567000820,0.049636803874092,0.916287878787879,0.926811594202899,119688.0,24.8656898656899,0.0281481481481481,2016-2017,MA,1982,Regular School,High,No,119.688,4.465689865689903
250573000824,0.0608353510895884,0.819915254237288,0.755063291139241,116250.0,22.3992673992674,0.109135004042037,2016-2017,MA,1095,Regular School,High,No,116.25,1.9992673992674028
250574000825,0.0686274509803922,0.67529665587918,0.919732441471572,79583.0,23.3760683760684,0.101851851851852,2016-2017,MA,1027,Regular School,High,No,79.583,2.976068376068401
250579000829,0.0809917355371901,0.724364017833727,0.808193668528864,110121.0,22.2039072039072,0.051413881748072,2016-2017,MA,2339,Regular School,High,No,110.121,1.803907203907201
250588000838,0.0964083175803403,0.785121824779679,0.816544362908606,131563.0,25.7692307692308,0.0183356840620592,2016-2017,MA,1451,Regular School,Other,No,131.563,5.3692307692308
250594000845,0.0236175115207373,0.68640350877193,0.598198198198198,60033.0,22.008547008547,0.119791666666667,2016-2017,MA,1038,Regular School,High,No,60.033,1.6085470085470028
250597000856,0.0927152317880795,0.608388867110937,0.500520291363163,56544.0,21.3003663003663,0.484552845528455,2016-2017,MA,1832,Regular School,High,No,56.544,0.9003663003663007
250609000872,0.0508905852417303,0.87915078933043,0.874766355140187,124444.0,25.1098901098901,0.0415194346289753,2016-2017,MA,2043,Regular School,High,No,124.444,4.7098901098901
250615000878,0.046875,0.652923976608187,0.857435897435897,79041.0,19.004884004884,0.43125,2016-2017,MA,2343,Regular School,High,No,79.041,-1.3951159951159973
250624000894,0.0638783269961977,0.8497810710677,0.852666666666667,95357.0,24.3528693528694,0.0390720390720391,2016-2017,MA,1746,Regular School,High,No,95.357,3.9528693528694028
250627000900,0.181192660550459,0.585756676557863,0.415178571428571,27473.0,20.2747252747253,0.6585179526356,2016-2017,MA,1040,Regular School,High,No,27.473,-0.12527472527469996
250630000915,0.0454995054401583,0.740626920712969,0.916666666666667,99886.0,23.1074481074481,0.105839416058394,2016-2017,MA,1747,Regular School,High,No,99.886,2.7074481074481014
250633000920,0.0302430751837196,0.878079124160239,0.898871527777778,131643.0,24.6459096459096,0.0278260869565217,2016-2017,MA,1748,Regular School,High,No,131.643,4.245909645909602
250639000926,0.0649416539827499,0.724233983286908,0.795580110497238,72529.0,22.5946275946276,0.182389937106918,2016-2017,MA,1749,Regular School,High,No,72.529,2.194627594627601
250648000935,0.113784461152882,0.735164296223639,0.748865355521936,59571.0,23.5470085470085,0.0774299835255354,2016-2017,MA,1938,Regular School,High,No,59.571,3.1470085470085003
250651000940,0.0894206549118388,0.770698051948052,0.906919275123559,87037.0,23.4981684981685,0.0537065052950076,2016-2017,MA,2093,Regular School,High,No,87.037,3.0981684981685014
250666002616,0.0948307921160283,0.418414154652687,0.371026894865526,42609.0,15.3907203907204,0.906309751434034,2016-2017,MA,1843,Regular School,Not reported,No,42.609,-5.009279609279599
250666002618,0.0948307921160283,0.418414154652687,0.371026894865526,42609.0,17.7106227106227,0.885771543086172,2016-2017,MA,1841,Regular School,Not reported,No,42.609,-2.6893772893772976
250666002627,0.0948307921160283,0.418414154652687,0.371026894865526,42609.0,16.8070818070818,0.893877551020408,2016-2017,MA,1843,Regular School,Not reported,No,42.609,-3.592918192918198
250666002633,0.0948307921160283,0.418414154652687,0.371026894865526,42609.0,15.02442002442,0.898272552783109,2016-2017,MA,1843,Regular School,Not reported,No,42.609,-5.375579975579999
250666002636,0.0948307921160283,0.418414154652687,0.371026894865526,42609.0,15.1221001221001,0.936538461538462,2016-2017,MA,1843,Regular School,Not reported,No,42.609,-5.277899877899898
250669000970,0.06528,0.734025300032436,0.700667302192564,59019.0,20.3479853479853,0.28494623655914,2016-2017,MA,1238,Regular School,High,No,59.019,-0.052014652014698015
250672000972,0.0866441251056636,0.62534435261708,0.797362110311751,75521.0,21.8131868131868,0.224489795918367,2016-2017,MA,1524,Regular School,High,No,75.521,1.413186813186801
250675000978,0.17416934619507,0.779351301964367,0.874444444444444,51201.0,23.5225885225885,0.139759036144578,2016-2017,MA,1240,Regular School,Other,No,51.201,3.122588522588501
250678000987,0.122448979591837,0.537237643872715,0.557397959183674,48807.0,21.2515262515263,0.32579185520362,2016-2017,MA,1453,Regular School,High,No,48.807,0.8515262515263018
250684001001,0.0549502605400284,0.90927750410509,0.861258529188779,121336.0,28.2356532356532,0.0639360639360639,2016-2017,MA,2421,Regular School,High,No,121.336,7.835653235653201
250693001011,0.0584910991805595,0.950072358900145,0.952551834130781,177107.0,26.5262515262515,0.0408287629494211,2016-2017,MA,1776,Regular School,High,No,177.107,6.126251526251501
250696001012,0.048811013767209,0.858367499068207,0.859785783836417,116290.0,24.3284493284493,0.0683371298405467,2016-2017,MA,1460,Regular School,High,No,116.29,3.9284493284493003
250699001020,0.0781049935979513,0.936225823314166,0.908133971291866,100729.0,24.7924297924298,0.0511482254697286,2016-2017,MA,1106,Regular School,High,No,100.729,4.392429792429802
250702001041,0.144596090003689,0.680521310320535,0.291823899371069,34431.0,19.957264957265,0.597904387688278,2016-2017,MA,1852,Regular School,High,No,34.431,-0.44273504273499853
250705001056,0.100922409115572,0.636405743399722,0.740902474526929,65962.0,21.1538461538462,0.194206008583691,2016-2017,MA,1056,Regular School,High,No,65.962,0.7538461538462009
250708001058,0.0739944734418176,0.651123116292295,0.576036866359447,58625.0,23.6202686202686,0.126516464471404,2016-2017,MA,1462,Regular School,High,No,58.625,3.2202686202686017
250711001067,0.125775521714608,0.545408678102926,0.300456621004566,36830.0,18.5897435897436,0.700934579439252,2016-2017,MA,1905,Regular School,High,No,36.83,-1.8102564102564003
250711001080,0.125327739905611,0.358185610010428,0.431264728986646,53462.0,18.8827838827839,0.715083798882682,2016-2017,MA,1902,Regular School,High,No,53.462,-1.5172161172160976
250714001090,0.0608132421734437,0.839761570827489,0.969758064516129,121127.0,23.7667887667888,0.0818619582664527,2016-2017,MA,1940,Regular School,High,No,121.127,3.366788766788801
250717001106,0.11241784849533,0.727354799879627,0.606658446362515,42675.0,20.1526251526252,0.492643051771117,2016-2017,MA,2148,Regular School,High,No,42.675,-0.2473748473748003
250723001114,0.0848056537102474,0.711191335740072,0.598138091543832,72042.0,23.5958485958486,0.0990531682447196,2016-2017,MA,2048,Regular School,High,No,72.042,3.1958485958486023
250726001124,0.0560146923783287,0.90537084398977,0.783549783549784,81520.0,24.6947496947497,0.0778727445394112,2016-2017,MA,1945,Regular School,High,No,81.52,4.294749694749701
250732001133,0.0944616977225673,0.656709108716944,0.91459528362014,66319.0,21.8376068376068,0.351627906976744,2016-2017,MA,1752,Regular School,High,No,66.319,1.4376068376068005
250735001142,0.0409683426443203,0.778696051423324,0.757446808510638,82326.0,22.4236874236874,0.120398773006135,2016-2017,MA,2050,Regular School,High,No,82.326,2.0236874236874023
250738001145,0.0167539267015707,0.783138173302108,0.77852998065764,80225.0,23.2295482295482,0.0931586608442504,2016-2017,MA,2557,Regular School,High,No,80.225,2.8295482295482017
250741001146,0.0431346723740533,0.861844147780192,0.819253438113949,121157.0,24.4017094017094,0.0224312590448625,2016-2017,MA,1921,Regular School,High,No,121.157,4.001709401709402
250744000886,0.0965954077593032,0.595602931379081,0.604436229205176,58750.0,21.4468864468864,0.238425925925926,2016-2017,MA,2649,Regular School,High,No,58.75,1.0468864468864005
250750001153,0.0878401653461936,0.784496622708266,0.807448494453249,79688.0,22.1550671550672,0.134883720930233,2016-2017,MA,1754,Regular School,High,No,79.688,1.7550671550672021
250753001157,0.0576168929110106,0.882598996095929,0.902868646200302,147440.0,24.7680097680098,0.0215419501133787,2016-2017,MA,2052,Regular School,High,No,147.44,4.368009768009802
250756001176,0.06511175898931,0.775677378701953,0.941230486685032,99196.0,21.5689865689866,0.228571428571429,2016-2017,MA,2155,Regular School,High,No,99.196,1.1689865689866004
250759001184,0.0667123600639708,0.876399360292438,0.830428638718794,112281.0,23.8888888888889,0.0397946084724005,2016-2017,MA,2053,Regular School,High,No,112.281,3.4888888888889014
250762001193,0.0410006949270327,0.841945288753799,0.84932735426009,80478.0,22.4481074481074,0.145766345123258,2016-2017,MA,2176,Regular School,High,No,80.478,2.0481074481074018
250768001202,0.0807483998030527,0.798245614035088,0.854536950420954,111979.0,23.4737484737485,0.0899550224887556,2016-2017,MA,1568,Regular School,High,No,111.979,3.073748473748502
250774001213,0.0692582663092046,0.608184588593818,0.785026737967914,63704.0,20.1282051282051,0.346985210466439,2016-2017,MA,1844,Regular School,High,No,63.704,-0.27179487179489925
250777001227,0.124271844660194,0.514681308188112,0.621026894865526,60076.0,21.1050061050061,0.228247162673392,2016-2017,MA,2346,Regular School,High,No,60.076,0.7050061050061025
250786001239,0.0889649272882806,0.631348511383538,0.741414141414141,56477.0,21.1050061050061,0.236723672367237,2016-2017,MA,1757,Regular School,High,No,56.477,0.7050061050061025
250789001249,0.130382775119617,0.624468085106383,0.575971731448763,50732.0,21.5689865689866,0.225806451612903,2016-2017,MA,1527,Regular School,High,No,50.732,1.1689865689866004
250792001255,0.0678666990999757,0.762964563526361,0.86272439281943,96773.0,22.2527472527473,0.158974358974359,2016-2017,MA,2054,Regular School,High,No,96.773,1.852747252747303
250798001262,0.0483063328424153,0.840575539568345,0.619121447028424,105236.0,22.9365079365079,0.131632653061224,2016-2017,MA,2186,Regular School,High,No,105.236,2.5365079365079026
